"mean" "se_mean" "sd" "2.5%" "25%" "50%" "75%" "97.5%" "n_eff" "Rhat"
"ppadjpred[11]" 0.166138462391359 0.0010104127923155 0.0361644298348396 0.102022118775425 0.140261412079834 0.164533700223708 0.189977213706637 0.240854425742733 1281.04850200688 0.999124914536276
"ppadjpred[12]" 0.151857220913098 0.000919863871416481 0.0329791921645208 0.0931969443796944 0.12808574325642 0.149971445317146 0.173932912290258 0.220660626753018 1285.384039013 0.99911652563114
"ppadjpred[13]" 0.138812596557016 0.000838751143335125 0.0301201689664563 0.0855052412456051 0.116930432097725 0.1368379840739 0.159267709649919 0.201272091728554 1289.58079637751 0.999111371823942
"ppadjpred[14]" 0.126896737154075 0.000766013648134174 0.0275508613277851 0.0781122527982879 0.106788017449713 0.125074566760947 0.145570443855561 0.184756425004988 1293.59207578751 0.999109720036598
"ppadjpred[15]" 0.116011263770666 0.000700707952674385 0.0252388435524037 0.071629418782095 0.0975038602850504 0.114233319442678 0.133051312782836 0.168973235198791 1297.37286448696 0.99911177540414
"ppadjpred[16]" 0.106066432802317 0.000641996018606471 0.0231553395230435 0.0654446544621935 0.0889846635624085 0.104188000861306 0.121500012674648 0.154572842880853 1300.88119936158 0.999117675926212
"ppadjpred[17]" 0.0969803726902982 0.000589134272198724 0.0212748401398421 0.0596881480984834 0.0813315155431461 0.0953287090759272 0.110979805089588 0.14142958186604 1304.07940069876 0.9991274900313
"ppadjpred[18]" 0.0886783885703155 0.000541463739349018 0.0195747574435089 0.0545246327889526 0.0743700287124475 0.0872146060304991 0.101620101211632 0.129215083706527 1306.93510116548 0.99914121709656
"ppadjpred[19]" 0.081092328766344 0.000498401127854482 0.0180351116548703 0.0497509527893932 0.0679687918394208 0.079530367345153 0.0930158548873545 0.11814993193233 1309.42201356687 0.999158790740553
"ppadjpred[20]" 0.0741600075917359 0.000459430756164007 0.0166382479117587 0.0452436698422286 0.0619917021121369 0.0727257190509386 0.0851127205708863 0.108738857232552 1311.52040407995 0.999180084512946
"ppadjpred[21]" 0.0678246794189108 0.000424097243129794 0.0153685799537305 0.0409479364046498 0.0565097575660823 0.0665562544998677 0.0779279734916291 0.0995432427005114 1313.21726273597 0.999204919464012
"ppadjpred[22]" 0.062034559432841 0.000391998886479771 0.0142123583938146 0.037673547406344 0.0515973006726051 0.0606695049764849 0.0715256378268344 0.091292900733707 1314.50618672115 0.999233072998252
"ppadjpred[23]" 0.0567423868962911 0.000362781668739323 0.0131574615276882 0.0340860670662379 0.0470991078559079 0.0554440313770875 0.0654567330717489 0.0845232227143768 1315.38701186123 0.999264288401105
