"mean" "se_mean" "sd" "2.5%" "25%" "50%" "75%" "97.5%" "n_eff" "Rhat"
"pr1adjpred[24]" 0.0297362799059099 0.000221553342869069 0.00748419003150642 0.0152966134128685 0.0246919977875434 0.0295249025658387 0.0346033062984636 0.0452978209284857 1141.1244163074 1.00275226603201
"pr1adjpred[25]" 0.0272264449703404 0.000205247450514516 0.00691529618343246 0.0139445415528716 0.0225987710388759 0.0270349495616329 0.0317060844673705 0.0416234136959562 1135.1833930352 1.00291176535204
"pr1adjpred[26]" 0.0249300805592194 0.00019033204095101 0.00639559296458652 0.012679501649579 0.0206829404824157 0.0247162979084855 0.0289948937699822 0.0382249587983398 1129.11407976767 1.00307160549315
"pr1adjpred[27]" 0.0228288929800853 0.00017666578201353 0.00592014087035914 0.011583243636838 0.0188909194964477 0.0226575792500622 0.0264989220107257 0.0353626487510406 1122.94685078976 1.00323099085817
"pr1adjpred[28]" 0.0209061678700989 0.000164123463497113 0.0054845501799076 0.0105654892191692 0.0171989816572868 0.0207543015258372 0.0243029923807209 0.0327025868160805 1116.71071186951 1.00338919131902
"pr1adjpred[29]" 0.0191466328584861 0.000152594142349692 0.00508491872826029 0.00960085059788999 0.0157346866334708 0.019006049696214 0.0222666780898976 0.0301408415062913 1110.43286471271 1.0035455489896
"pr1adjpred[30]" 0.0175363322568122 0.000141979480916729 0.00471777623513423 0.00874598544016206 0.0142986900901446 0.0173698563091308 0.0204370328837089 0.0277269036946743 1104.13838611612 1.00369948218945
"pr1adjpred[31]" 0.0160625127163652 0.000132192262281792 0.00438003460054235 0.00798978516436397 0.013068248513925 0.0158437373100096 0.0186953123169618 0.0255411700671698 1097.8500161145 1.0038504868642
"pr1adjpred[32]" 0.0147135188861082 0.00012315506763209 0.00406894362094447 0.00727218000039865 0.0119433707053874 0.0144797774411298 0.0171356585302072 0.0236343226541221 1091.58804472838 1.00399813580623
"pr1adjpred[33]" 0.0134786981904219 0.000114799101365189 0.00378205161874031 0.00660789640657436 0.0109234007078482 0.0132376698513503 0.01575761283386 0.0218073851095991 1085.37028392423 1.00414207606032
"pr1adjpred[34]" 0.0123483139239632 0.000107063150396525 0.00351717051369315 0.00604477072444286 0.00994514634022907 0.0121173661835119 0.0144241061312587 0.0201038200860908 1079.2121099285 1.00428202490997
"pr1adjpred[35]" 0.0113134659320964 0.0000998926648625803 0.0032723448984164 0.00551127180425186 0.00906718004481042 0.0110785318914732 0.0132255961391516 0.0185885210736734 1073.12656082563 1.00441776482562
"pr1adjpred[36]" 0.0103660182101373 0.0000932389481622225 0.00304582471202472 0.00499480652338307 0.00827766539679651 0.0101298343795205 0.0121396926262649 0.0171860657003459 1067.12447510866 1.00454913772455
"pr1adjpred[37]" 0.00949853281366204 0.0000870584450464344 0.00283604113684238 0.00453686914711611 0.00755400550616441 0.00925959078091616 0.0111057160100735 0.0158803291475518 1061.21465823547 1.00467603884848
"pr1adjpred[38]" 0.00870420952588161 0.0000813121172533319 0.00264158537285359 0.00412708860519321 0.00689230224574242 0.00846380924536046 0.0101778120166301 0.0146715841670227 1055.40406600094 1.00479841051573
"pr1adjpred[39]" 0.00797683077705248 0.0000759648969838183 0.00246118997339998 0.0037539014237311 0.00628896779134683 0.00774590414310733 0.00932909802884412 0.0135735139550834 1049.69799544552 1.00491623595478
"pr1adjpred[40]" 0.00731071135549902 0.0000709852093129737 0.00229371245340888 0.00341003287683117 0.00572321737916876 0.00710516788790909 0.00857349131308158 0.0125381763870354 1044.1002759152 1.00502953337717
"pr1adjpred[41]" 0.00670065249046818 0.0000663445554217983 0.00213812090804946 0.00307458607801284 0.00521516510179968 0.00649568947421659 0.00789536928927075 0.0115899594432041 1038.61345465396 1.00513835040421
"pr1adjpred[42]" 0.00614189992406546 0.000062017149301999 0.00199348140502542 0.00282893667748441 0.00475416763546159 0.00594973931961439 0.00724869852531611 0.0107132920288044 1033.23897287651 1.0052427589237
"pr1adjpred[43]" 0.00563010562326385 0.000057979601323333 0.00185894693759248 0.00256228748491762 0.00433165825787706 0.00544639076282419 0.00666862963642824 0.00996927769602611 1027.97732960415 1.00534285042075
"pr1adjpred[44]" 0.00516129281372371 0.0000542106427506819 0.00173374774773372 0.00232893202025067 0.00394585653166526 0.004981542707321 0.00612138639682928 0.00924987842151938 1022.82823164264 1.00543873180107
"pr1adjpred[45]" 0.00473182404518168 0.000050690885950751 0.00161718284966353 0.00209727779912262 0.0035956591259504 0.00455677718718823 0.00561713777503783 0.00856850177729845 1017.79072894965 1.00553052170534
"pr1adjpred[46]" 0.00433837202370298 0.0000474026156323459 0.00150861260292897 0.00192920180055257 0.00326953788383734 0.00416326019373881 0.00516477201680282 0.00795268101180412 1012.86333530174 1.00561834729821
"pr1adjpred[47]" 0.00397789296936517 0.0000443296070177258 0.00140745220183384 0.00174496354575972 0.0029776390950607 0.0038065185617936 0.00473978589502348 0.007375404983897 1008.0441346566 1.00570234150532
"pr1adjpred[48]" 0.00364760227915598 0.0000414569673453387 0.00131316596375773 0.00157670913531818 0.002710170173006 0.00347331403606472 0.0043552798766837 0.00684121994731068 1003.33087394283 1.00578264066507
"pr1adjpred[49]" 0.00334495229420415 0.0000387709975573409 0.00122526231323635 0.00143361333391449 0.00247270850385535 0.00317717669274332 0.00399915755331479 0.00632748841321659 998.721043226564 1.00585938255786
"pr1adjpred[50]" 0.00306761198809036 0.0000362590714307112 0.00114328937148608 0.00130049258847979 0.00225495179353164 0.00290243689434548 0.00366588190567309 0.00589237308971173 994.211944327608 1.00593270477448
"pr1adjpred[51]" 0.00281344840905518 0.0000339095297712167 0.00106683107248665 0.00118913219407004 0.00205329768346638 0.00265819649242657 0.00336400969212019 0.00548254727887068 989.80074900921 1.00600274338493
"pr2adjpred[1]" 0.124437531047064 0.00222943472880654 0.0628793946827019 0.0127814960828777 0.0796465895755626 0.124029188738198 0.167797637373059 0.248643214807129 795.476181716947 1.00228261368091
"pr2adjpred[2]" 0.113683129070427 0.00202601106021019 0.0570652219569492 0.0116743139798612 0.0734101727549518 0.113929569250114 0.153793343089081 0.226207521860648 793.340083990082 1.00217204967228
"pr2adjpred[3]" 0.103864980362323 0.00184149594621651 0.051805180654027 0.0106630424938681 0.0669210137152983 0.10416468925451 0.14056066569309 0.205712997234681 791.416044789264 1.00205940596951
"pr2adjpred[4]" 0.0949009921102973 0.00167410962120765 0.0470453870425125 0.00976481508536925 0.0612959986388707 0.0951464784742202 0.128374628012655 0.18673160469518 789.707580726109 1.00194487736997
"pr2adjpred[5]" 0.0867163201072248 0.00152224131208885 0.0427372581949275 0.00894404774601546 0.0560795789141624 0.0869957600482464 0.117326682674616 0.170007779780255 788.217921425287 1.00182867414305
"pr2adjpred[6]" 0.0792427243246704 0.00138443308118775 0.0388369872892757 0.00819227054939777 0.0515530835289739 0.0797548407113766 0.107013889857755 0.153974274805433 786.949981142823 1.00171102154266
"pr2adjpred[7]" 0.0724179821619743 0.00125936522356891 0.0353050710408717 0.00750368433288112 0.0474549630761704 0.0729489134988414 0.0978227516336644 0.139780844233496 785.906329718562 1.00159215915269
"pr2adjpred[8]" 0.0661853541753777 0.00114584306830711 0.032105884069545 0.0068446000976971 0.0433585757341173 0.066599724874114 0.0894789292693184 0.126793897949375 785.08916305257 1.00147234006184
"pr2adjpred[9]" 0.0604930975625459 0.00104278504791409 0.0292072955263641 0.00623999045897486 0.0397006613933438 0.0609127888292924 0.0817394487895743 0.115320918431882 784.50027332353 1.00135182986716
"pr2adjpred[10]" 0.0552940231059039 0.000949211913329511 0.0265803237711136 0.00568878876497883 0.0364445847438589 0.0556802662393337 0.0747146404731069 0.105056777086001 784.141019195537 1.00123090550822
"pr2adjpred[11]" 0.0505450916672382 0.00086423698380871 0.0241988253120898 0.00518627720613678 0.0334429149449277 0.0509997687589824 0.0682430764079932 0.0961344194050911 784.012296287756 1.00110985393714
